"CodeSystem Code","CodeSystem Name","Valueset Category Name","Valueset Name","Concept Code","Concept Name"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Cocaine-Abuse-ICD-10","F14.922 ","Cocaine use, unspecified with intoxication with perceptual disturbance"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Cocaine-Abuse-ICD-10","F14.288 ","Cocaine dependence with other cocaine-induced disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Cocaine-Abuse-ICD-10","F14.282 ","Cocaine dependence with cocaine-induced sleep disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Cocaine-Abuse-ICD-10","F14.281 ","Cocaine dependence with cocaine-induced sexual dysfunction"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Cocaine-Abuse-ICD-10","F14.280 ","Cocaine dependence with cocaine-induced anxiety disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Cocaine-Abuse-ICD-10","F14.259 ","Cocaine dependence with cocaine-induced psychotic disorder, unspecified"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Cocaine-Abuse-ICD-10","F14.222 ","Cocaine dependence with intoxication with perceptual disturbance"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Cocaine-Abuse-ICD-10","F14.21","Cocaine dependence, in remission"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Cocaine-Abuse-ICD-10","F14.20","Cocaine dependence, uncomplicated"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Cocaine-Abuse-ICD-10","F14.188 ","Cocaine abuse with other cocaine-induced disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Cocaine-Abuse-ICD-10","F14.182","Cocaine abuse with cocaine-induced sleep disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Cocaine-Abuse-ICD-10","F14.181 ","Cocaine abuse with cocaine-induced sexual dysfunction"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Cocaine-Abuse-ICD-10","F14.180 ","Cocaine abuse with cocaine-induced anxiety disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Cocaine-Abuse-ICD-10","F14.159 ","Cocaine abuse with cocaine-induced psychotic disorder, unspecified"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Cocaine-Abuse-ICD-10","F14.122 ","Cocaine abuse with intoxication with perceptual disturbance"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Hallucinogen-Abuse-ICD-10","F16.988 ","Hallucinogen use, unspecified with other hallucinogen-induced disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Hallucinogen-Abuse-ICD-10","F16.983 ","Hallucinogen use, unspecified with hallucinogen persisting perception disorder (flashbacks)"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Hallucinogen-Abuse-ICD-10","F16.980 ","Hallucinogen use, unspecified with hallucinogen-induced anxiety disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Hallucinogen-Abuse-ICD-10","F16.959 ","Hallucinogen use, unspecified with hallucinogen-induced psychotic disorder, unspecified"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Hallucinogen-Abuse-ICD-10","F16.288 ","Hallucinogen dependence with other hallucinogen-induced disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Hallucinogen-Abuse-ICD-10","F16.283 ","Hallucinogen dependence with hallucinogen persisting perception disorder (flashbacks)"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Hallucinogen-Abuse-ICD-10","F16.280 ","Hallucinogen dependence with hallucinogen-induced anxiety disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Hallucinogen-Abuse-ICD-10","F16.259 ","Hallucinogen dependence with hallucinogen-induced psychotic disorder, unspecified"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Hallucinogen-Abuse-ICD-10","F16.21","Hallucinogen dependence, in remission"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Hallucinogen-Abuse-ICD-10","F16.20","Hallucinogen dependence, uncomplicated"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Hallucinogen-Abuse-ICD-10","F16.188 ","Hallucinogen abuse with other hallucinogen-induced disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Hallucinogen-Abuse-ICD-10","F16.183 ","Hallucinogen abuse with hallucinogen persisting perception disorder (flashbacks)"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Hallucinogen-Abuse-ICD-10","F16.180 ","Hallucinogen abuse with hallucinogen-induced anxiety disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Hallucinogen-Abuse-ICD-10","F16.159 ","Hallucinogen abuse with hallucinogen-induced psychotic disorder, unspecified"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Hallucinogen-Abuse-ICD-10","F16.122 ","Hallucinogen abuse with intoxication with perceptual disturbance"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Hallucinogen-Abuse-ICD-10","F16.10","Hallucinogen abuse, uncomplicated"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Inhalant-Drug-Abuse-ICD-10","F18.988 ","Inhalant use, unspecified with other inhalant-induced disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Inhalant-Drug-Abuse-ICD-10","F18.982 ","Inhalant use, unspecified with inhalant-induced sleep disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Inhalant-Drug-Abuse-ICD-10","F18.980 ","Inhalant use, unspecified with inhalant-induced anxiety disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Inhalant-Drug-Abuse-ICD-10","F18.959 ","Inhalant use, unspecified with inhalant-induced psychotic disorder, unspecified"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Inhalant-Drug-Abuse-ICD-10","F18.288 ","Inhalant dependence with other inhalant-induced disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Inhalant-Drug-Abuse-ICD-10","F18.282 ","Inhalant dependence with inhalant-induced sleep disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Inhalant-Drug-Abuse-ICD-10","F18.280 ","Inhalant dependence with inhalant-induced anxiety disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Inhalant-Drug-Abuse-ICD-10","F18.259 ","Inhalant dependence with inhalant-induced psychotic disorder, unspecified"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Inhalant-Drug-Abuse-ICD-10","F18.21","Inhalant dependence, in remission"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Inhalant-Drug-Abuse-ICD-10","F18.20","Inhalant dependence, uncomplicated"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Inhalant-Drug-Abuse-ICD-10","F18.188 ","Inhalant abuse with other inhalant-induced disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Inhalant-Drug-Abuse-ICD-10","F18.182 ","Inhalant abuse with inhalant-induced sleep disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Inhalant-Drug-Abuse-ICD-10","F18.180 ","Inhalant abuse with inhalant-induced anxiety disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Inhalant-Drug-Abuse-ICD-10","F18.159 ","Inhalant abuse with inhalant-induced psychotic disorder, unspecified"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Inhalant-Drug-Abuse-ICD-10","F18.10","Inhalant abuse, uncomplicated"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Opioid-Abuse-ICD-10","F11.988 ","Opioid use, unspecified with other opioid-induced disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Opioid-Abuse-ICD-10","F11.982 ","Opioid use, unspecified with opioid-induced sleep disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Opioid-Abuse-ICD-10","F11.981 ","Opioid use, unspecified with opioid-induced sexual dysfunction"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Opioid-Abuse-ICD-10","F11.959 ","Opioid use, unspecified with opioid-induced psychotic disorder, unspecified"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Opioid-Abuse-ICD-10","F11.922 ","Opioid use, unspecified with intoxication with perceptual disturbance"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Opioid-Abuse-ICD-10","F11.288 ","Opioid dependence with other opioid-induced disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Opioid-Abuse-ICD-10","F11.282 ","Opioid dependence with opioid-induced sleep disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Opioid-Abuse-ICD-10","F11.281 ","Opioid dependence with opioid-induced sexual dysfunction"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Opioid-Abuse-ICD-10","F11.259 ","Opioid dependence with opioid-induced psychotic disorder, unspecified"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Opioid-Abuse-ICD-10","F11.222 ","Opioid dependence with intoxication with perceptual disturbance"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Opioid-Abuse-ICD-10","F11.21","Opioid dependence, in remission"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Opioid-Abuse-ICD-10","F11.20","Opioid dependence, uncomplicated"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Opioid-Abuse-ICD-10","F11.188 ","Opioid abuse with other opioid-induced disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Opioid-Abuse-ICD-10","F11.182","Opioid abuse with opioid-induced sleep disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Opioid-Abuse-ICD-10","F11.181 ","Opioid abuse with opioid-induced sexual dysfunction"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Opioid-Abuse-ICD-10","F11.159 ","Opioid abuse with opioid-induced psychotic disorder, unspecified"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Opioid-Abuse-ICD-10","F11.10","Opioid abuse, uncomplicated"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Sedative-hypnotic-anxiolytic-Abuse-ICD-10","F13.988 ","Sedative, hypnotic or anxiolytic use, unspecified with other sedative, hypnotic or anxiolytic-induced disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Sedative-hypnotic-anxiolytic-Abuse-ICD-10","F13.982 ","Sedative, hypnotic or anxiolytic use, unspecified with sedative, hypnotic or anxiolytic-induced sleep disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Sedative-hypnotic-anxiolytic-Abuse-ICD-10","F13.981 ","Sedative, hypnotic or anxiolytic use, unspecified with sedative, hypnotic or anxiolytic-induced sexual dysfunction"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Sedative-hypnotic-anxiolytic-Abuse-ICD-10","F13.980 ","Sedative, hypnotic or anxiolytic use, unspecified with sedative, hypnotic or anxiolytic-induced anxiety disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Sedative-hypnotic-anxiolytic-Abuse-ICD-10","F13.959 ","Sedative, hypnotic or anxiolytic use, unspecified with sedative, hypnotic or anxiolytic-induced psychotic disorder, unspecified"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Sedative-hypnotic-anxiolytic-Abuse-ICD-10","F13.288 ","Sedative, hypnotic or anxiolytic dependence with other sedative, hypnotic or anxiolytic-induced disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Sedative-hypnotic-anxiolytic-Abuse-ICD-10","F13.282 ","Sedative, hypnotic or anxiolytic dependence with sedative, hypnotic or anxiolytic-induced sleep disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Sedative-hypnotic-anxiolytic-Abuse-ICD-10","F13.281 ","Sedative, hypnotic or anxiolytic dependence with sedative, hypnotic or anxiolytic-induced sexual dysfunction"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Sedative-hypnotic-anxiolytic-Abuse-ICD-10","F13.280 ","Sedative, hypnotic or anxiolytic dependence with sedative, hypnotic or anxiolytic-induced anxiety disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Sedative-hypnotic-anxiolytic-Abuse-ICD-10","F13.259 ","Sedative, hypnotic or anxiolytic dependence with sedative, hypnotic or anxiolytic-induced psychotic disorder, unspecified"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Sedative-hypnotic-anxiolytic-Abuse-ICD-10","F13.21","Sedative, hypnotic, or anxiolytic dependence, in remission"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Sedative-hypnotic-anxiolytic-Abuse-ICD-10","F13.20","Sedative, hypnotic, or anxiolytic dependence, uncomplicated"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Sedative-hypnotic-anxiolytic-Abuse-ICD-10","F13.188 ","Sedative, hypnotic or anxiolytic abuse with other sedative, hypnotic or anxiolytic-induced disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Sedative-hypnotic-anxiolytic-Abuse-ICD-10","F13.182 ","Sedative, hypnotic or anxiolytic abuse with sedative, hypnotic or anxiolytic-induced sleep disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Sedative-hypnotic-anxiolytic-Abuse-ICD-10","F13.181 ","Sedative, hypnotic or anxiolytic abuse with sedative, hypnotic or anxiolytic-induced sexual dysfunction"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Sedative-hypnotic-anxiolytic-Abuse-ICD-10","F13.180 ","Sedative, hypnotic or anxiolytic abuse with sedative, hypnotic or anxiolytic-induced anxiety disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Sedative-hypnotic-anxiolytic-Abuse-ICD-10","F13.159 ","Sedative, hypnotic or anxiolytic abuse with sedative, hypnotic or anxiolytic-induced psychotic disorder, unspecified"
"ICD-10-CM ","ICD-10-Clinical Modification","Drug abuse information sensitivity","Sedative-hypnotic-anxiolytic-Abuse-ICD-10","F13.10","Sedative, hypnotic, or anxiolytic abuse, uncomplicated"
"ICD-10-CM ","ICD-10-Clinical Modification","Alcohol Abuse and Alcoholism Information","Alcohol-Abuse-ICD-10","F10.982 ","Alcohol use, unspecified with alcohol-induced sleep disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Alcohol Abuse and Alcoholism Information","Alcohol-Abuse-ICD-10","F10.980 ","Alcohol use, unspecified with alcohol-induced anxiety disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Alcohol Abuse and Alcoholism Information","Alcohol-Abuse-ICD-10","F10.96","Alcohol use, unspecified with alcohol-induced persisting amnestic disorder"
"ICD-10-CM ","ICD-10-Clinical Modification","Alcohol Abuse and Alcoholism Information","Alcohol-Abuse-ICD-10","F10.959 ","Alcohol use, unspecified with alcohol-induced psychotic disorder, unspecified"
"ICD-10-CM ","ICD-10-Clinical Modification","Alcohol Abuse and Alcoholism Information","Alcohol-Abuse-ICD-10","F10.951","Alcohol use, unspecified with alcohol-induced psychotic disorder with hallucinations"
"ICD-10-CM ","ICD-10-Clinical Modification","Alcohol Abuse and Alcoholism Information","Alcohol-Abuse-ICD-10","F10.950","Alcohol use, unspecified with alcohol-induced psychotic disorder with delusion"
"ICD-10-CM ","ICD-10-Clinical Modification","Alcohol Abuse and Alcoholism Information","Alcohol-Abuse-ICD-10","F10.929","Alcohol use, unspecified with intoxication, unspecified"
